Date,Visitor/Neutral,PTS,Home/Neutral,,Visitor_PTS,Home_PTS,Month,Season,Recent Wins (Home),Recent Losses (Home),Recent Win % (Home),Recent Wins (Visitor),Recent Losses (Visitor),Recent Win % (Visitor),Matchup Wins (Home),Matchup Wins (Visitor),Total Matchups,DSLG (Home),DSLG (Visitor),Wins (Home),Losses (Home),Wins (Visitor),Losses (Visitor)
Thu Apr 4 2024,Atlanta Hawks,109,Dallas Mavericks,,95,109,april,2023-2024,5,0,100.0,1,4,20.0,2,0,2,2.0,1.0,45,30,36,40
Thu Apr 4 2024,Philadelphia 76ers,105,Miami Heat,,109,105,april,2023-2024,1,4,20.0,3,2,60.0,2,3,5,2.0,2.0,42,33,41,35
Thu Apr 4 2024,Sacramento Kings,120,New York Knicks,,109,120,april,2023-2024,3,2,60.0,0,5,0.0,2,0,2,2.0,2.0,44,31,44,31
Thu Apr 4 2024,Golden State Warriors,110,Houston Rockets,,133,110,april,2023-2024,3,2,60.0,4,1,80.0,0,3,3,2.0,2.0,38,37,41,34
Thu Apr 4 2024,Denver Nuggets,102,Los Angeles Clippers,,100,102,april,2023-2024,4,1,80.0,0,5,0.0,2,2,4,2.0,2.0,47,28,53,23
Fri Apr 5 2024,Orlando Magic,124,Charlotte Hornets,,115,124,april,2023-2024,0,5,0.0,1,4,20.0,1,3,4,2.0,2.0,18,58,45,31
Fri Apr 5 2024,Oklahoma City Thunder,126,Indiana Pacers,,112,126,april,2023-2024,3,2,60.0,3,2,60.0,2,0,2,2.0,2.0,43,35,52,24
Fri Apr 5 2024,Portland Trail Blazers,102,Washington Wizards,,108,102,april,2023-2024,0,5,0.0,5,0,100.0,1,1,2,2.0,2.0,15,62,20,56
Fri Apr 5 2024,Sacramento Kings,101,Boston Celtics,,100,101,april,2023-2024,4,1,80.0,1,4,20.0,2,0,2,2.0,1.0,60,16,44,32
Fri Apr 5 2024,New York Knicks,108,Chicago Bulls,,100,108,april,2023-2024,2,3,40.0,3,2,60.0,1,3,4,4.0,1.0,36,40,45,31
Fri Apr 5 2024,Miami Heat,104,Houston Rockets,,119,104,april,2023-2024,3,2,60.0,1,4,20.0,0,2,2,1.0,1.0,38,38,42,34
Fri Apr 5 2024,Detroit Pistons,108,Memphis Grizzlies,,90,108,april,2023-2024,4,1,80.0,4,1,80.0,3,0,3,2.0,2.0,26,50,13,63
Fri Apr 5 2024,Toronto Raptors,111,Milwaukee Bucks,,117,111,april,2023-2024,3,2,60.0,1,4,20.0,1,2,3,2.0,2.0,47,29,23,53
Fri Apr 5 2024,San Antonio Spurs,109,New Orleans Pelicans,,111,109,april,2023-2024,0,5,0.0,2,3,40.0,3,1,4,2.0,3.0,45,31,18,58
Fri Apr 5 2024,Golden State Warriors,108,Dallas Mavericks,,106,108,april,2023-2024,4,1,80.0,4,1,80.0,3,1,4,1.0,1.0,46,30,42,34
Fri Apr 5 2024,Minnesota Timberwolves,97,Phoenix Suns,,87,97,april,2023-2024,4,1,80.0,1,4,20.0,3,4,7,2.0,2.0,45,31,53,23
Fri Apr 5 2024,Utah Jazz,131,Los Angeles Clippers,,102,131,april,2023-2024,4,1,80.0,1,4,20.0,2,2,4,1.0,3.0,48,28,29,47
Sat Apr 6 2024,Cleveland Cavaliers,116,Los Angeles Lakers,,97,116,april,2023-2024,5,0,100.0,4,1,80.0,2,0,2,3.0,3.0,45,33,46,31
Sat Apr 6 2024,Detroit Pistons,113,Brooklyn Nets,,103,113,april,2023-2024,2,3,40.0,4,1,80.0,3,1,4,3.0,1.0,30,47,13,64
Sat Apr 6 2024,Philadelphia 76ers,96,Memphis Grizzlies,,116,96,april,2023-2024,3,2,60.0,3,2,60.0,1,1,2,1.0,2.0,27,50,42,35
Sat Apr 6 2024,Atlanta Hawks,142,Denver Nuggets,,110,142,april,2023-2024,1,4,20.0,2,3,40.0,2,0,2,2.0,2.0,53,24,36,41
Sun Apr 7 2024,Houston Rockets,147,Dallas Mavericks,OT,136,147,april,2023-2024,3,2,60.0,2,3,40.0,3,1,4,2.0,2.0,47,30,38,39
Sun Apr 7 2024,Cleveland Cavaliers,120,Los Angeles Clippers,,118,120,april,2023-2024,3,2,60.0,4,1,80.0,1,1,2,2.0,1.0,49,28,46,32
Sun Apr 7 2024,Miami Heat,117,Indiana Pacers,,115,117,april,2023-2024,2,3,40.0,2,3,40.0,2,1,3,2.0,2.0,44,35,43,34
Sun Apr 7 2024,Portland Trail Blazers,124,Boston Celtics,,107,124,april,2023-2024,3,2,60.0,5,0,100.0,2,0,2,2.0,2.0,61,16,21,56
Sun Apr 7 2024,Oklahoma City Thunder,118,Charlotte Hornets,,121,118,april,2023-2024,0,5,0.0,4,1,80.0,0,2,2,2.0,2.0,19,58,52,25
Sun Apr 7 2024,Chicago Bulls,113,Orlando Magic,,98,113,april,2023-2024,2,3,40.0,2,3,40.0,4,0,4,2.0,2.0,45,32,37,40
Sun Apr 7 2024,New Orleans Pelicans,105,Phoenix Suns,,113,105,april,2023-2024,3,2,60.0,0,5,0.0,2,1,3,2.0,2.0,46,31,45,32
Sun Apr 7 2024,Washington Wizards,130,Toronto Raptors,,122,130,april,2023-2024,2,3,40.0,0,5,0.0,3,1,4,2.0,2.0,24,53,15,63
Sun Apr 7 2024,New York Knicks,109,Milwaukee Bucks,,122,109,april,2023-2024,3,2,60.0,3,2,60.0,3,2,5,2.0,2.0,47,30,45,32
Sun Apr 7 2024,Philadelphia 76ers,126,San Antonio Spurs,2OT,133,126,april,2023-2024,3,2,60.0,4,1,80.0,0,2,2,2.0,1.0,19,58,43,35
Sun Apr 7 2024,Sacramento Kings,77,Brooklyn Nets,,107,77,april,2023-2024,1,4,20.0,2,3,40.0,0,2,2,1.0,2.0,31,47,44,33
Sun Apr 7 2024,Utah Jazz,118,Golden State Warriors,,110,118,april,2023-2024,4,1,80.0,2,3,40.0,4,0,4,2.0,2.0,42,35,29,48
Sun Apr 7 2024,Minnesota Timberwolves,117,Los Angeles Lakers,,127,117,april,2023-2024,4,1,80.0,2,3,40.0,1,3,4,1.0,2.0,46,33,53,24
Tue Apr 9 2024,Dallas Mavericks,104,Charlotte Hornets,,130,104,april,2023-2024,0,5,0.0,2,3,40.0,0,2,2,2.0,2.0,19,59,48,30
Tue Apr 9 2024,Detroit Pistons,120,Philadelphia 76ers,,102,120,april,2023-2024,4,1,80.0,4,1,80.0,4,0,4,2.0,3.0,44,35,13,65
Tue Apr 9 2024,Indiana Pacers,123,Toronto Raptors,,140,123,april,2023-2024,2,3,40.0,1,4,20.0,2,2,4,2.0,2.0,25,53,45,35
Tue Apr 9 2024,Miami Heat,111,Atlanta Hawks,2OT,117,111,april,2023-2024,3,2,60.0,3,2,60.0,1,3,4,3.0,2.0,36,42,43,35
Tue Apr 9 2024,Boston Celtics,104,Milwaukee Bucks,,91,104,april,2023-2024,2,3,40.0,2,3,40.0,2,2,4,2.0,2.0,47,31,62,16
Tue Apr 9 2024,New York Knicks,117,Chicago Bulls,,128,117,april,2023-2024,3,2,60.0,3,2,60.0,1,3,4,2.0,2.0,37,41,46,32
Tue Apr 9 2024,Orlando Magic,118,Houston Rockets,,106,118,april,2023-2024,2,3,40.0,2,3,40.0,1,1,2,2.0,2.0,38,40,46,32
Tue Apr 9 2024,San Antonio Spurs,87,Memphis Grizzlies,,102,87,april,2023-2024,3,2,60.0,2,3,40.0,3,1,4,3.0,2.0,27,51,19,59
Tue Apr 9 2024,Washington Wizards,130,Minnesota Timberwolves,,121,130,april,2023-2024,2,3,40.0,1,4,20.0,2,0,2,2.0,2.0,54,24,15,64
Tue Apr 9 2024,Sacramento Kings,112,Oklahoma City Thunder,,105,112,april,2023-2024,5,0,100.0,3,2,60.0,2,2,4,2.0,2.0,53,25,45,33
Tue Apr 9 2024,Denver Nuggets,95,Utah Jazz,,111,95,april,2023-2024,3,2,60.0,1,4,20.0,1,3,4,2.0,3.0,29,49,54,24
Tue Apr 9 2024,Golden State Warriors,120,Los Angeles Lakers,,134,120,april,2023-2024,3,2,60.0,3,2,60.0,1,3,4,2.0,2.0,46,34,43,35
Tue Apr 9 2024,Los Angeles Clippers,92,Phoenix Suns,,105,92,april,2023-2024,2,3,40.0,2,3,40.0,1,3,4,2.0,2.0,46,32,50,28
Tue Apr 9 2024,New Orleans Pelicans,100,Portland Trail Blazers,,110,100,april,2023-2024,5,0,100.0,1,4,20.0,0,3,3,2.0,2.0,21,57,46,32
Wed Apr 10 2024,Memphis Grizzlies,110,Cleveland Cavaliers,,98,110,april,2023-2024,5,0,100.0,2,3,40.0,2,0,2,3.0,1.0,46,33,27,52
Wed Apr 10 2024,Charlotte Hornets,114,Atlanta Hawks,,115,114,april,2023-2024,3,2,60.0,0,5,0.0,1,3,4,1.0,1.0,36,43,19,60
Wed Apr 10 2024,Toronto Raptors,106,Brooklyn Nets,,102,106,april,2023-2024,1,4,20.0,2,3,40.0,3,1,4,3.0,1.0,31,48,25,54
Wed Apr 10 2024,Dallas Mavericks,92,Miami Heat,,111,92,april,2023-2024,3,2,60.0,2,3,40.0,0,2,2,1.0,1.0,44,35,49,30
Wed Apr 10 2024,Orlando Magic,117,Milwaukee Bucks,,99,117,april,2023-2024,1,4,20.0,3,2,60.0,2,2,4,1.0,1.0,48,31,46,33
Wed Apr 10 2024,San Antonio Spurs,127,Oklahoma City Thunder,,89,127,april,2023-2024,4,1,80.0,3,2,60.0,3,1,4,1.0,1.0,54,25,20,59
Wed Apr 10 2024,Minnesota Timberwolves,116,Denver Nuggets,,107,116,april,2023-2024,2,3,40.0,2,3,40.0,2,2,4,1.0,1.0,55,24,55,24
Wed Apr 10 2024,Phoenix Suns,108,Los Angeles Clippers,,124,108,april,2023-2024,2,3,40.0,1,4,20.0,3,1,4,1.0,1.0,51,28,46,33
Thu Apr 11 2024,Chicago Bulls,105,Detroit Pistons,,127,105,april,2023-2024,4,1,80.0,2,3,40.0,2,2,4,2.0,2.0,13,66,37,42
Thu Apr 11 2024,New York Knicks,109,Boston Celtics,,118,109,april,2023-2024,2,3,40.0,4,1,80.0,4,1,5,2.0,2.0,62,17,47,32
Thu Apr 11 2024,Houston Rockets,124,Utah Jazz,,121,124,april,2023-2024,3,2,60.0,2,3,40.0,1,3,4,2.0,2.0,29,50,39,40
Thu Apr 11 2024,Golden State Warriors,92,Portland Trail Blazers,,100,92,april,2023-2024,4,1,80.0,3,2,60.0,0,4,4,2.0,2.0,21,58,44,35
Thu Apr 11 2024,New Orleans Pelicans,123,Sacramento Kings,,135,123,april,2023-2024,4,1,80.0,2,3,40.0,0,6,6,2.0,2.0,45,34,47,32
Fri Apr 12 2024,Orlando Magic,125,Philadelphia 76ers,,113,125,april,2023-2024,3,2,60.0,4,1,80.0,3,0,3,3.0,2.0,45,35,46,34
Fri Apr 12 2024,Chicago Bulls,127,Washington Wizards,,129,127,april,2023-2024,2,3,40.0,2,3,40.0,1,2,3,3.0,1.0,15,65,38,42
Fri Apr 12 2024,Charlotte Hornets,131,Boston Celtics,,98,131,april,2023-2024,1,4,20.0,1,4,20.0,2,1,3,1.0,2.0,62,18,20,60
Fri Apr 12 2024,Indiana Pacers,129,Cleveland Cavaliers,,120,129,april,2023-2024,4,1,80.0,2,3,40.0,2,2,4,2.0,3.0,47,33,46,35
Fri Apr 12 2024,Brooklyn Nets,111,New York Knicks,,107,111,april,2023-2024,4,1,80.0,1,4,20.0,4,0,4,1.0,2.0,48,32,32,48
Fri Apr 12 2024,Los Angeles Lakers,120,Memphis Grizzlies,,123,120,april,2023-2024,2,3,40.0,2,3,40.0,1,3,4,2.0,3.0,27,53,46,35
Fri Apr 12 2024,Toronto Raptors,125,Miami Heat,,103,125,april,2023-2024,3,2,60.0,3,2,60.0,3,1,4,2.0,2.0,44,36,25,55
Fri Apr 12 2024,Atlanta Hawks,109,Minnesota Timberwolves,,106,109,april,2023-2024,3,2,60.0,2,3,40.0,1,1,2,2.0,2.0,55,25,36,44
Fri Apr 12 2024,Milwaukee Bucks,125,Oklahoma City Thunder,,107,125,april,2023-2024,3,2,60.0,0,5,0.0,1,1,2,2.0,2.0,55,25,49,31
Fri Apr 12 2024,Denver Nuggets,121,San Antonio Spurs,,120,121,april,2023-2024,4,1,80.0,2,3,40.0,1,3,4,2.0,2.0,20,60,56,24
Fri Apr 12 2024,Detroit Pistons,89,Dallas Mavericks,,107,89,april,2023-2024,2,3,40.0,4,1,80.0,1,1,2,2.0,1.0,50,30,13,67
Fri Apr 12 2024,New Orleans Pelicans,109,Golden State Warriors,,114,109,april,2023-2024,4,1,80.0,3,2,60.0,1,2,3,1.0,1.0,45,35,48,32
Fri Apr 12 2024,Houston Rockets,107,Portland Trail Blazers,,116,107,april,2023-2024,3,2,60.0,2,3,40.0,1,3,4,1.0,1.0,21,59,39,41
Fri Apr 12 2024,Utah Jazz,109,Los Angeles Clippers,,110,109,april,2023-2024,1,4,20.0,2,3,40.0,2,2,4,2.0,1.0,51,29,30,50
Fri Apr 12 2024,Phoenix Suns,107,Sacramento Kings,,108,107,april,2023-2024,4,1,80.0,1,4,20.0,2,3,5,1.0,2.0,45,35,47,33
Sun Apr 14 2024,Washington Wizards,132,Boston Celtics,,122,132,april,2023-2024,1,4,20.0,2,3,40.0,4,0,4,2.0,2.0,63,18,15,66
Sun Apr 14 2024,Charlotte Hornets,110,Cleveland Cavaliers,,120,110,april,2023-2024,3,2,60.0,2,3,40.0,1,2,3,2.0,2.0,48,33,20,61
Sun Apr 14 2024,Atlanta Hawks,157,Indiana Pacers,,115,157,april,2023-2024,3,2,60.0,3,2,60.0,4,0,4,2.0,2.0,46,36,36,45
Sun Apr 14 2024,Toronto Raptors,118,Miami Heat,,103,118,april,2023-2024,3,2,60.0,3,2,60.0,3,1,4,2.0,2.0,45,36,25,56
Sun Apr 14 2024,Chicago Bulls,120,New York Knicks,OT,119,120,april,2023-2024,4,1,80.0,3,2,60.0,3,1,4,2.0,2.0,49,32,39,42
Sun Apr 14 2024,Milwaukee Bucks,113,Orlando Magic,,88,113,april,2023-2024,4,1,80.0,1,4,20.0,2,2,4,2.0,2.0,46,35,49,32
Sun Apr 14 2024,Brooklyn Nets,107,Philadelphia 76ers,,86,107,april,2023-2024,3,2,60.0,1,4,20.0,2,2,4,2.0,2.0,46,35,32,49
Sun Apr 14 2024,Utah Jazz,123,Golden State Warriors,,116,123,april,2023-2024,3,2,60.0,3,2,60.0,4,0,4,2.0,2.0,45,36,31,50
Sun Apr 14 2024,Houston Rockets,105,Los Angeles Clippers,,116,105,april,2023-2024,1,4,20.0,3,2,60.0,2,1,3,2.0,2.0,51,30,40,41
Sun Apr 14 2024,Denver Nuggets,111,Memphis Grizzlies,,126,111,april,2023-2024,1,4,20.0,3,2,60.0,0,4,4,2.0,2.0,27,54,56,25
Sun Apr 14 2024,Phoenix Suns,106,Minnesota Timberwolves,,125,106,april,2023-2024,3,2,60.0,2,3,40.0,4,3,7,2.0,2.0,56,25,48,33
Sun Apr 14 2024,Los Angeles Lakers,108,New Orleans Pelicans,,124,108,april,2023-2024,4,1,80.0,2,3,40.0,1,4,5,2.0,2.0,49,32,47,35
Sun Apr 14 2024,Dallas Mavericks,135,Oklahoma City Thunder,,86,135,april,2023-2024,2,3,40.0,2,3,40.0,3,1,4,2.0,2.0,56,25,50,31
Sun Apr 14 2024,Portland Trail Blazers,121,Sacramento Kings,,82,121,april,2023-2024,3,2,60.0,2,3,40.0,2,1,3,2.0,2.0,45,36,21,60
Sun Apr 14 2024,Detroit Pistons,123,San Antonio Spurs,,95,123,april,2023-2024,3,2,60.0,4,1,80.0,2,0,2,2.0,2.0,21,60,14,67
Tue Apr 16 2024,Los Angeles Lakers,106,New Orleans Pelicans,,110,106,april,2023-2024,4,1,80.0,2,3,40.0,1,4,5,2.0,2.0,49,33,48,35
Tue Apr 16 2024,Golden State Warriors,118,Sacramento Kings,,94,118,april,2023-2024,2,3,40.0,2,3,40.0,3,2,5,2.0,2.0,46,36,46,36
Wed Apr 17 2024,Miami Heat,105,Philadelphia 76ers,,104,105,april,2023-2024,2,3,40.0,2,3,40.0,3,2,5,3.0,3.0,47,35,46,36
Wed Apr 17 2024,Atlanta Hawks,131,Chicago Bulls,,116,131,april,2023-2024,4,1,80.0,3,2,60.0,3,1,4,3.0,3.0,39,43,36,46
Fri Apr 19 2024,Chicago Bulls,112,Miami Heat,,91,112,april,2023-2024,2,3,40.0,3,2,60.0,3,2,5,2.0,2.0,46,37,40,43
Fri Apr 19 2024,Sacramento Kings,105,New Orleans Pelicans,,98,105,april,2023-2024,3,2,60.0,1,4,20.0,6,0,6,3.0,3.0,49,34,47,36
Sat Apr 20 2024,Orlando Magic,97,Cleveland Cavaliers,,83,97,april,2023-2024,2,3,40.0,3,2,60.0,5,4,9,6.0,6.0,48,34,47,35
Sat Apr 20 2024,Phoenix Suns,120,Minnesota Timberwolves,,95,120,april,2023-2024,2,3,40.0,3,2,60.0,4,3,7,6.0,6.0,56,26,49,33
Sat Apr 20 2024,Philadelphia 76ers,111,New York Knicks,,104,111,april,2023-2024,3,2,60.0,1,4,20.0,6,3,9,6.0,3.0,50,32,48,35
Sat Apr 20 2024,Los Angeles Lakers,114,Denver Nuggets,,103,114,april,2023-2024,3,2,60.0,3,2,60.0,7,1,8,6.0,4.0,57,25,49,35
Sun Apr 21 2024,Miami Heat,114,Boston Celtics,,94,114,april,2023-2024,1,4,20.0,1,4,20.0,6,1,7,7.0,2.0,64,18,47,37
Sun Apr 21 2024,Dallas Mavericks,109,Los Angeles Clippers,,97,109,april,2023-2024,1,4,20.0,3,2,60.0,4,3,7,7.0,7.0,51,31,50,32
Sun Apr 21 2024,Indiana Pacers,109,Milwaukee Bucks,,94,109,april,2023-2024,2,3,40.0,2,3,40.0,3,7,10,7.0,7.0,49,33,47,36
Sun Apr 21 2024,New Orleans Pelicans,94,Oklahoma City Thunder,,92,94,april,2023-2024,1,4,20.0,2,3,40.0,6,1,7,7.0,2.0,57,25,50,34
Mon Apr 22 2024,Orlando Magic,96,Cleveland Cavaliers,,86,96,april,2023-2024,1,4,20.0,4,1,80.0,5,4,9,2.0,2.0,49,34,47,36
Mon Apr 22 2024,Philadelphia 76ers,104,New York Knicks,,101,104,april,2023-2024,2,3,40.0,1,4,20.0,6,3,9,2.0,2.0,51,32,48,36
Mon Apr 22 2024,Los Angeles Lakers,101,Denver Nuggets,,99,101,april,2023-2024,3,2,60.0,4,1,80.0,7,1,8,2.0,2.0,58,25,49,36
Tue Apr 23 2024,Phoenix Suns,105,Minnesota Timberwolves,,93,105,april,2023-2024,1,4,20.0,4,1,80.0,4,3,7,3.0,3.0,57,26,49,34
Tue Apr 23 2024,Indiana Pacers,108,Milwaukee Bucks,,125,108,april,2023-2024,2,3,40.0,3,2,60.0,3,7,10,2.0,2.0,50,33,47,37
Tue Apr 23 2024,Dallas Mavericks,93,Los Angeles Clippers,,96,93,april,2023-2024,1,4,20.0,4,1,80.0,4,3,7,2.0,2.0,52,31,50,33
Wed Apr 24 2024,Miami Heat,101,Boston Celtics,,111,101,april,2023-2024,1,4,20.0,2,3,40.0,6,1,7,3.0,3.0,65,18,47,38
Wed Apr 24 2024,New Orleans Pelicans,124,Oklahoma City Thunder,,92,124,april,2023-2024,0,5,0.0,2,3,40.0,6,1,7,3.0,3.0,58,25,50,35
Thu Apr 25 2024,Cleveland Cavaliers,121,Orlando Magic,,83,121,april,2023-2024,4,1,80.0,0,5,0.0,4,5,9,3.0,3.0,47,37,50,34
Thu Apr 25 2024,New York Knicks,125,Philadelphia 76ers,,114,125,april,2023-2024,2,3,40.0,1,4,20.0,3,6,9,3.0,3.0,48,37,52,32
Thu Apr 25 2024,Denver Nuggets,105,Los Angeles Lakers,,112,105,april,2023-2024,5,0,100.0,2,3,40.0,1,7,8,3.0,3.0,49,37,59,25
Fri Apr 26 2024,Milwaukee Bucks,121,Indiana Pacers,OT,118,121,april,2023-2024,4,1,80.0,2,3,40.0,7,3,10,3.0,3.0,48,37,50,34
Fri Apr 26 2024,Los Angeles Clippers,101,Dallas Mavericks,,90,101,april,2023-2024,4,1,80.0,0,5,0.0,3,4,7,3.0,3.0,51,33,52,32
Fri Apr 26 2024,Minnesota Timberwolves,109,Phoenix Suns,,126,109,april,2023-2024,5,0,100.0,1,4,20.0,3,4,7,3.0,3.0,49,35,58,26
Sat Apr 27 2024,Cleveland Cavaliers,112,Orlando Magic,,89,112,april,2023-2024,3,2,60.0,1,4,20.0,4,5,9,2.0,2.0,48,37,50,35
Sat Apr 27 2024,Oklahoma City Thunder,85,New Orleans Pelicans,,106,85,april,2023-2024,2,3,40.0,0,5,0.0,1,6,7,3.0,3.0,50,36,59,25
Sat Apr 27 2024,Boston Celtics,84,Miami Heat,,104,84,april,2023-2024,3,2,60.0,0,5,0.0,1,6,7,3.0,3.0,48,38,65,19
Sat Apr 27 2024,Denver Nuggets,119,Los Angeles Lakers,,108,119,april,2023-2024,4,1,80.0,3,2,60.0,1,7,8,2.0,2.0,49,38,60,25
Sun Apr 28 2024,New York Knicks,92,Philadelphia 76ers,,97,92,april,2023-2024,2,3,40.0,1,4,20.0,3,6,9,3.0,3.0,49,37,52,33
Sun Apr 28 2024,Los Angeles Clippers,111,Dallas Mavericks,,116,111,april,2023-2024,3,2,60.0,1,4,20.0,3,4,7,2.0,2.0,52,33,52,33
Sun Apr 28 2024,Milwaukee Bucks,126,Indiana Pacers,,113,126,april,2023-2024,3,2,60.0,3,2,60.0,7,3,10,2.0,2.0,49,37,50,35
Sun Apr 28 2024,Minnesota Timberwolves,116,Phoenix Suns,,122,116,april,2023-2024,4,1,80.0,1,4,20.0,3,4,7,2.0,2.0,49,36,59,26
Mon Apr 29 2024,Boston Celtics,88,Miami Heat,,102,88,april,2023-2024,3,2,60.0,1,4,20.0,1,6,7,2.0,2.0,48,39,66,19
Mon Apr 29 2024,Oklahoma City Thunder,89,New Orleans Pelicans,,97,89,april,2023-2024,2,3,40.0,1,4,20.0,1,6,7,2.0,2.0,50,37,60,25
Mon Apr 29 2024,Los Angeles Lakers,108,Denver Nuggets,,106,108,april,2023-2024,3,2,60.0,3,2,60.0,7,1,8,2.0,2.0,60,26,50,38
Tue Apr 30 2024,Philadelphia 76ers,106,New York Knicks,OT,112,106,april,2023-2024,2,3,40.0,2,3,40.0,6,3,9,2.0,2.0,53,33,49,38
Tue Apr 30 2024,Orlando Magic,104,Cleveland Cavaliers,,103,104,april,2023-2024,2,3,40.0,2,3,40.0,5,4,9,3.0,3.0,50,36,49,37
Tue Apr 30 2024,Indiana Pacers,115,Milwaukee Bucks,,92,115,april,2023-2024,3,2,60.0,2,3,40.0,3,7,10,2.0,2.0,50,36,50,37
